time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,Humidity %,moisture0,moisture1,moisture2,latitude,longitude,elevation,country,city
11/19/2019,63,29.8,23.8,26.1,37.3,29.2,31.8,2019-11-19T00:32,2019-11-19T12:19,25.5,25.5,12,10.6,23.4,206,33.1,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/20/2019,51,29.7,23.6,26.6,35.6,28.8,31.9,2019-11-20T00:32,2019-11-20T12:19,1.2,1.2,6,7.4,17.6,309,36.5,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/21/2019,61,30.1,23.5,26.3,36.3,28.5,31.9,2019-11-21T00:32,2019-11-21T12:19,4.1,4.1,8,6.8,24.1,220,38.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/22/2019,63,29.9,24.3,26.4,36.2,29.4,32,2019-11-22T00:33,2019-11-22T12:20,12.8,12.8,10,8.1,20.2,111,32.4,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/23/2019,63,30.6,24.3,26.4,37.9,29.5,32,2019-11-23T00:33,2019-11-23T12:20,35.8,35.8,13,8,23,111,37.6,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/24/2019,61,29.4,24.1,26.3,35.3,29.6,32,2019-11-24T00:34,2019-11-24T12:20,7,7,13,5.6,19.1,315,25.7,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
11/25/2019,63,29,24.1,25.9,35.1,29.3,31.5,2019-11-25T00:34,2019-11-25T12:20,11.6,11.6,8,8,23.4,8,26.2,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/26/2019,63,31.1,23.9,26.7,38.2,28.8,32.3,2019-11-26T00:34,2019-11-26T12:20,6.2,6.2,5,7,27.4,30,36.2,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/27/2019,63,30.9,23.8,26.8,38.2,28.4,32.6,2019-11-27T00:35,2019-11-27T12:20,13,13,7,7.9,21.2,51,39.7,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/28/2019,63,30.5,24.4,26.7,37.3,30,32.4,2019-11-28T00:35,2019-11-28T12:21,19.3,19.3,13,8.4,26.3,23,29.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/29/2019,63,30.3,24.7,26.2,35.9,30,31.8,2019-11-29T00:36,2019-11-29T12:21,18.8,18.8,14,11.5,25.9,218,27.2,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
11/30/2019,63,27.2,24.4,25.3,32.2,28.8,30.1,2019-11-30T00:36,2019-11-30T12:21,46.8,46.8,23,13,24.5,179,12.6,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
12/1/2019,55,27.4,24.3,25.6,32.3,29,30.6,2019-12-01T00:37,2019-12-01T12:21,5.1,5.1,7,7.7,14,297,19,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/2/2019,63,29.4,24.1,26,34.4,28.6,31.1,2019-12-02T00:37,2019-12-02T12:22,9.1,9.1,13,10.8,24.5,18,30.4,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/3/2019,53,28.8,24.4,26.1,35.6,28.8,31.1,2019-12-03T00:37,2019-12-03T12:22,3.8,3.8,15,9.8,22,11,23.5,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/4/2019,65,29.4,24,25.9,35.8,28.8,31.3,2019-12-04T00:38,2019-12-04T12:22,27.6,27.6,9,8.8,23.8,25,23.2,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/5/2019,63,28.7,23.7,25.5,34.8,28,30.7,2019-12-05T00:38,2019-12-05T12:23,41.7,41.7,17,8.7,21.6,11,24.9,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/6/2019,63,29.1,23.7,26.1,34.2,27.7,31,2019-12-06T00:39,2019-12-06T12:23,8.2,8.2,8,13,25.2,23,18.6,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/7/2019,63,29.2,24.3,26.1,35,28.7,31.6,2019-12-07T00:39,2019-12-07T12:23,28.2,28.2,13,6.5,19.1,25,26.3,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/8/2019,61,30.2,24,26.7,35.8,27.9,31.4,2019-12-08T00:40,2019-12-08T12:24,5.5,5.5,9,10.4,22,30,36.5,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/9/2019,63,30.8,24.3,26.7,36,27.6,31.4,2019-12-09T00:40,2019-12-09T12:24,8.4,8.4,8,10.8,27,33,34.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/10/2019,61,29.1,24,25.9,35.8,28.4,31.1,2019-12-10T00:41,2019-12-10T12:25,8.5,8.5,11,7.1,22.3,38,28.3,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/11/2019,61,29.7,24,26.2,35.3,28.3,31.3,2019-12-11T00:41,2019-12-11T12:25,5.1,5.1,7,11.8,25.2,22,32.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/12/2019,51,29.9,23.8,26.3,35.7,28.3,31.4,2019-12-12T00:42,2019-12-12T12:25,2.2,2.2,9,7.4,24.5,33,35.1,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/13/2019,61,29.5,23.4,25.9,36.3,28.3,31.5,2019-12-13T00:42,2019-12-13T12:26,5.2,5.2,6,7.2,22.7,47,35.8,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/14/2019,53,30.3,23.3,26.3,35.9,28.1,31.7,2019-12-14T00:43,2019-12-14T12:26,2,2,5,7.9,23,288,37.4,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/15/2019,61,30.2,23.4,26,36.5,27.8,31,2019-12-15T00:43,2019-12-15T12:27,7.2,7.2,7,6.6,23.8,102,32.1,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/16/2019,2,30.2,23.5,26.3,36.7,27.8,31.3,2019-12-16T00:44,2019-12-16T12:27,0,0,0,7,18.4,84,40.2,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/17/2019,61,29.9,23.5,26.2,35.8,27.4,31.2,2019-12-17T00:44,2019-12-17T12:28,4.5,4.5,4,7.8,22.7,40,31.6,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/18/2019,63,30,24.1,26.4,35.6,28.3,31.3,2019-12-18T00:45,2019-12-18T12:28,9.8,9.8,5,8.2,20.5,45,30.6,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/19/2019,63,29.2,24.2,26.2,35.7,28.9,31.7,2019-12-19T00:45,2019-12-19T12:29,9.9,9.9,11,6.9,24.1,21,28.7,0.62,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/20/2019,65,28.7,23.9,25.4,33.7,28.6,30.5,2019-12-20T00:46,2019-12-20T12:29,74.3,74.3,20,7.6,27,360,22.7,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/21/2019,51,28.9,23.9,26.3,34.7,28.8,31.9,2019-12-21T00:46,2019-12-21T12:30,1.8,1.8,9,6.4,19.1,32,24,0.58,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
12/22/2019,65,30.4,24,26.2,37.8,27.7,31.4,2019-12-22T00:47,2019-12-22T12:30,62.1,62.1,18,11.7,27,19,34.2,0.59,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/23/2019,63,29.5,24,26.1,35,27.7,31,2019-12-23T00:47,2019-12-23T12:31,16.7,16.7,14,14.7,28.8,46,28.6,0.6,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
12/24/2019,61,30,23.9,26.3,37.2,29.1,32.1,2019-12-24T00:48,2019-12-24T12:31,4.3,4.3,9,8.2,25.6,339,34.2,0.6,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/25/2019,61,30.2,23.4,26.3,36.7,28.1,31.8,2019-12-25T00:48,2019-12-25T12:32,2.5,2.5,7,8.3,20.9,44,37.3,0.59,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/26/2019,53,30.6,23.6,26.7,36.8,27.5,31.7,2019-12-26T00:49,2019-12-26T12:32,1.4,1.4,4,8.6,18,353,41.1,0.59,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/27/2019,51,30,23.4,26.4,34.2,27.1,30.8,2019-12-27T00:49,2019-12-27T12:32,0.1,0.1,1,9.9,22.3,17,40.8,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/28/2019,51,30.7,23.3,26.7,35.8,26.8,30.9,2019-12-28T00:50,2019-12-28T12:33,0.1,0.1,1,10.8,24.1,6,41.2,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/29/2019,2,30.1,23.5,26.4,35,26.5,30.4,2019-12-29T00:50,2019-12-29T12:33,0,0,0,9.2,23.4,22,43.6,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/30/2019,51,30.7,23.2,26.7,36.1,26.8,31.6,2019-12-30T00:51,2019-12-30T12:34,0.3,0.3,2,7.9,17.6,198,39.2,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
12/31/2019,51,30.9,23.8,26.9,37,28.2,32.1,2019-12-31T00:51,2019-12-31T12:35,0.1,0.1,1,7.6,15.8,3,39.2,0.58,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
1/1/2020,51,30.2,23.7,26.9,36.5,28.7,32.4,2020-01-01T00:51,2020-01-01T12:35,1.1,1.1,7,6.5,20.2,307,39.3,0.57,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
1/2/2020,61,30.5,23.9,26.5,37.1,29.2,32.2,2020-01-02T00:52,2020-01-02T12:36,6.7,6.7,7,6.6,24.1,111,33.8,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/3/2020,51,30,23.5,27,36.9,28.5,32.7,2020-01-03T00:52,2020-01-03T12:36,1.1,1.1,6,8.7,20.5,243,39.8,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/4/2020,53,30.3,24.4,26.9,37.4,29.5,32.7,2020-01-04T00:53,2020-01-04T12:37,1.7,1.7,7,8.6,24.8,172,40.2,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/5/2020,51,30.7,23.6,27.3,36.6,28.6,32.7,2020-01-05T00:53,2020-01-05T12:37,0.2,0.2,2,7.5,19.1,204,40.8,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/6/2020,51,31.7,23.5,27.5,37.1,28.4,32.1,2020-01-06T00:54,2020-01-06T12:38,0.1,0.1,1,8.2,21.6,27,44.2,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/7/2020,2,31.2,24.7,27.4,36.3,28.7,31.6,2020-01-07T00:54,2020-01-07T12:38,0,0,0,11.6,22.3,27,41.7,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/8/2020,51,30.8,23.1,27,35,26,30.4,2020-01-08T00:54,2020-01-08T12:39,0.1,0.1,1,10.4,25.6,20,43.5,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/9/2020,1,31.2,22.6,26.6,34.4,25.7,29.7,2020-01-09T00:55,2020-01-09T12:39,0,0,0,11.9,25.6,17,47.4,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/10/2020,51,30.9,22.4,26.7,34.8,25.2,30,2020-01-10T00:55,2020-01-10T12:40,0.1,0.1,1,10.5,20.9,6,39.9,0.56,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
1/11/2020,1,30.9,23.1,26.9,34,25.5,29.5,2020-01-11T00:55,2020-01-11T12:40,0,0,0,19.7,38.5,13,51.7,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/12/2020,51,30.6,24,27.2,35,25.6,29.8,2020-01-12T00:56,2020-01-12T12:41,0.4,0.4,2,17.2,31.3,14,47.4,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/13/2020,0,30.5,22.2,26.2,32.1,23,27.2,2020-01-13T00:56,2020-01-13T12:41,0,0,0,17.1,37.1,9,57.9,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/14/2020,1,30.3,21.8,25.8,31.4,22.6,27,2020-01-14T00:56,2020-01-14T12:42,0,0,0,16.9,38.2,10,56.2,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/15/2020,3,30.5,22.1,26.6,32.8,23.7,28.9,2020-01-15T00:56,2020-01-15T12:42,0,0,0,11.3,25.2,12,42.5,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/16/2020,3,31.6,23.6,27.1,36.8,26.4,31.2,2020-01-16T00:57,2020-01-16T12:42,0,0,0,12.7,28.4,328,45.2,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/17/2020,51,31,23.2,27.2,37.2,27.6,31.9,2020-01-17T00:57,2020-01-17T12:43,0.3,0.3,2,7.2,18.7,34,39.5,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/18/2020,51,31.6,23.7,28,37.3,28.6,32.9,2020-01-18T00:57,2020-01-18T12:43,0.6,0.6,3,8.8,22,225,43.4,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/19/2020,51,33.1,23.6,28.3,38.1,28.5,32.8,2020-01-19T00:57,2020-01-19T12:44,0.3,0.3,2,8.1,22.3,358,41.5,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/20/2020,61,33.6,25.4,28.8,39.1,28.8,33,2020-01-20T00:58,2020-01-20T12:44,2.1,2.1,4,9.3,24.5,52,47.8,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/21/2020,51,32.9,25.3,28.7,38.4,28.7,32.8,2020-01-21T00:58,2020-01-21T12:45,0.5,0.5,4,10.7,26.6,32,46.3,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/22/2020,53,31.8,25.2,28.3,35.6,28.7,32.1,2020-01-22T00:58,2020-01-22T12:45,1.6,1.6,2,14.9,33.5,28,38.3,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/23/2020,61,33.1,25.5,28.9,39.2,29,33.3,2020-01-23T00:58,2020-01-23T12:45,1.4,1.4,2,10.7,26.6,21,43.5,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/24/2020,51,33.5,25.3,28.9,37.6,28.2,32.3,2020-01-24T00:58,2020-01-24T12:46,0.4,0.4,3,13.6,30.6,25,43.4,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/25/2020,3,33.1,24.7,28.3,36.7,27.8,31.3,2020-01-25T00:58,2020-01-25T12:46,0,0,0,14.8,30.2,15,43.6,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/26/2020,2,33.3,24,28.1,37.3,27.1,31.4,2020-01-26T00:58,2020-01-26T12:46,0,0,0,11.6,26.3,323,54.4,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/27/2020,2,31.6,23,27.2,35,26.9,30.7,2020-01-27T00:58,2020-01-27T12:47,0,0,0,13.2,27.7,262,42.6,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/28/2020,3,31.6,22.1,26.9,35.2,26.1,30.5,2020-01-28T00:59,2020-01-28T12:47,0,0,0,16.3,36,202,45.8,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/29/2020,1,32.7,22.8,27.3,36.5,26.5,30.9,2020-01-29T00:59,2020-01-29T12:48,0,0,0,12.8,28.1,254,49.9,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/30/2020,2,33,22.4,27.9,36.3,26.2,31.5,2020-01-30T00:59,2020-01-30T12:48,0,0,0,13.3,30.6,242,49.9,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
1/31/2020,1,34,23.9,28.4,37.9,28.5,31.9,2020-01-31T00:59,2020-01-31T12:48,0,0,0,16.6,36,239,53.4,0.56,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
2/1/2020,51,34,24,28.5,37.2,28.3,31.7,2020-02-01T00:59,2020-02-01T12:48,0.9,0.9,4,16.3,33.5,273,54,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/2/2020,51,31.2,23.7,27.6,35.7,28.2,31.7,2020-02-02T00:59,2020-02-02T12:49,1.1,1.1,5,11.2,25.6,255,41.9,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/3/2020,2,33.5,24.4,28.4,37.5,28.2,32.2,2020-02-03T00:59,2020-02-03T12:49,0,0,0,12,27,342,49.7,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/4/2020,51,33.8,24.6,28.9,37.8,28.4,32.7,2020-02-04T00:59,2020-02-04T12:49,0.6,0.6,4,11.9,26.6,274,53,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/5/2020,51,33.3,24.3,28.6,37.4,28.8,32.3,2020-02-05T00:59,2020-02-05T12:50,0.6,0.6,2,10.8,25.2,247,48.9,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/6/2020,1,33.1,23.7,28.2,37.2,28.1,32.2,2020-02-06T00:59,2020-02-06T12:50,0,0,0,14.1,29.2,257,52.7,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/7/2020,3,32.2,23.5,27.6,36.2,28,31.8,2020-02-07T00:58,2020-02-07T12:50,0,0,0,14.5,33.5,275,48.6,0.56,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/8/2020,2,32.8,23.7,28.1,37.5,28,32.2,2020-02-08T00:58,2020-02-08T12:50,0,0,0,15.2,34.6,236,50.9,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/9/2020,1,34.5,24.3,28.9,37,27.3,31.9,2020-02-09T00:58,2020-02-09T12:50,0,0,0,13.6,32,313,56.5,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/10/2020,2,34,24.2,28.8,36.3,26.5,31.1,2020-02-10T00:58,2020-02-10T12:51,0,0,0,10,27.4,14,49.8,0.57,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
2/11/2020,2,34.7,25,29.4,38.6,27.8,32.5,2020-02-11T00:58,2020-02-11T12:51,0,0,0,10.7,35.3,25,51.2,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/12/2020,63,34.6,25.7,29.1,39.4,28.9,32.5,2020-02-12T00:58,2020-02-12T12:51,3.3,3.3,2,14.4,33.8,23,52.9,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/13/2020,53,34.4,25.7,29.3,37.6,28.9,32.7,2020-02-13T00:58,2020-02-13T12:51,2.2,2.2,8,14.9,35.6,46,45.4,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/14/2020,61,33.4,25.3,28.4,39.4,29.1,33,2020-02-14T00:57,2020-02-14T12:51,3.1,3.1,9,7.9,24.8,115,35.6,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/15/2020,63,33.2,25.3,28.4,39.3,30.2,33.3,2020-02-15T00:57,2020-02-15T12:51,4.7,4.7,2,11.9,30.2,201,46,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/16/2020,51,32.2,24.5,28.1,38.1,29.8,33.4,2020-02-16T00:57,2020-02-16T12:51,0.8,0.8,4,9.6,27,296,45.9,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/17/2020,2,35,24.4,29.2,38.7,26.9,32.7,2020-02-17T00:57,2020-02-17T12:52,0,0,0,9.2,27.4,351,56,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/18/2020,2,33.8,23.9,28.2,35.5,26.9,30.5,2020-02-18T00:56,2020-02-18T12:52,0,0,0,12.6,28.8,266,50.9,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/19/2020,2,33.9,23.6,28.5,36.9,25.9,31,2020-02-19T00:56,2020-02-19T12:52,0,0,0,9.4,26.3,339,54.7,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/20/2020,3,35,24.6,29.6,39.4,27.1,33.3,2020-02-20T00:56,2020-02-20T12:52,0,0,0,9.1,28.4,55,53.8,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/21/2020,53,34.9,26.4,29.8,40.8,30.3,34,2020-02-21T00:56,2020-02-21T12:52,1.1,1.1,3,9.4,30.6,11,48.9,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/22/2020,61,35,26,29.3,40.5,29.4,33.4,2020-02-22T00:55,2020-02-22T12:52,4.7,4.7,4,10.2,30.6,33,45.1,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/23/2020,3,34.3,25.6,29.5,39.3,28.7,33.2,2020-02-23T00:55,2020-02-23T12:52,0,0,0,11.6,25.2,29,52,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/24/2020,51,35.4,25.3,29.7,39.6,28.8,33.5,2020-02-24T00:55,2020-02-24T12:52,0.3,0.3,2,13,27.7,203,55.7,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/25/2020,51,35.5,25.2,29.6,40.1,29.7,33.9,2020-02-25T00:54,2020-02-25T12:52,0.2,0.2,2,16.9,34.9,241,55.8,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/26/2020,51,35.7,25.1,29.5,39.8,29.9,33.8,2020-02-26T00:54,2020-02-26T12:52,0.9,0.9,4,17.7,37.8,241,55.6,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/27/2020,51,35.7,25.1,29.8,39,29.7,33.4,2020-02-27T00:54,2020-02-27T12:52,0.2,0.2,1,10.8,27,300,53.3,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/28/2020,51,36.1,25.3,29.9,39.1,29.2,33.2,2020-02-28T00:53,2020-02-28T12:52,0.4,0.4,2,13.4,32.8,259,60.3,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
2/29/2020,51,33.6,25.1,28.7,37.2,28.4,32.3,2020-02-29T00:53,2020-02-29T12:52,0.5,0.5,5,14,31.7,191,48.5,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/1/2020,2,35,24.4,29.2,38.8,29.1,33.4,2020-03-01T00:53,2020-03-01T12:52,0,0,0,16.4,34.6,279,58.8,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/2/2020,2,33.4,26.1,29,37.4,31.2,33.2,2020-03-02T00:52,2020-03-02T12:52,0,0,0,17,35.6,258,51.8,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/3/2020,1,34.1,25.4,29.1,38.3,30.4,33.2,2020-03-03T00:52,2020-03-03T12:52,0,0,0,17.3,37.8,261,57.9,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/4/2020,2,33.9,25.6,29.3,38.2,30.8,33.6,2020-03-04T00:51,2020-03-04T12:52,0,0,0,15.1,32.8,262,55.8,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/5/2020,51,33.3,25.2,29,39.2,30.5,33.9,2020-03-05T00:51,2020-03-05T12:52,0.5,0.5,2,11.3,30.2,209,54,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/6/2020,51,32.3,25.4,28.6,37.8,29.8,33.1,2020-03-06T00:51,2020-03-06T12:52,0.7,0.7,4,12,31.3,184,48.8,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/7/2020,51,32.5,25.1,28.4,38.4,29.6,33.3,2020-03-07T00:50,2020-03-07T12:52,1.2,1.2,4,14.3,30.2,193,49.5,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/8/2020,51,33.3,26.2,29.2,39.1,31.6,34.1,2020-03-08T00:50,2020-03-08T12:52,0.1,0.1,1,17,37.1,272,52.9,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/9/2020,51,34.7,26.3,29.6,40.2,32.1,34.3,2020-03-09T00:49,2020-03-09T12:52,0.1,0.1,1,18.1,40,244,56.7,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/10/2020,51,33.6,26.9,29.4,38.3,32.1,34.1,2020-03-10T00:49,2020-03-10T12:52,0.3,0.3,2,13.3,32.4,255,49.5,0.57,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/11/2020,51,33.8,26.4,29.2,39.7,31.9,34,2020-03-11T00:48,2020-03-11T12:52,0.3,0.3,2,15.5,35.3,235,48.9,0.57,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
3/12/2020,51,32.5,26.3,29.1,37.4,31.8,33.8,2020-03-12T00:48,2020-03-12T12:52,0.3,0.3,2,12.9,29.5,255,45.9,0.57,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
3/13/2020,51,32.9,26.2,29.4,38.6,31.8,34.4,2020-03-13T00:47,2020-03-13T12:52,0.4,0.4,3,14.8,34.9,252,54.7,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/14/2020,51,33.1,26.5,29.3,38.7,32,34.5,2020-03-14T00:47,2020-03-14T12:51,0.9,0.9,5,12.6,31.3,235,49.7,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/15/2020,51,33.5,25.9,29.2,38.7,31.5,34.3,2020-03-15T00:47,2020-03-15T12:51,1.6,1.6,9,10.4,32.4,234,47.3,0.58,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/16/2020,51,34.7,25.7,29.9,39.8,30.6,34.4,2020-03-16T00:46,2020-03-16T12:51,1.7,1.7,6,10.6,31.7,245,55.6,0.6,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/17/2020,63,33.5,26,28.4,40,31.2,34,2020-03-17T00:46,2020-03-17T12:51,6.4,6.4,4,10.5,31.7,256,40.9,0.61,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/18/2020,51,34.2,25.8,29.2,40,31.6,34.7,2020-03-18T00:45,2020-03-18T12:51,0.4,0.4,2,11.9,27.4,288,46.4,0.63,0.66,0.73,7,79.899994,16,Sri Lanka,Colombo
3/19/2020,63,32.9,25.7,28.2,40.1,31.5,34.1,2020-03-19T00:45,2020-03-19T12:51,14.2,14.2,6,15,34.2,267,45.9,0.62,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
3/20/2020,63,32.1,25.5,28.3,39.1,31.3,34,2020-03-20T00:44,2020-03-20T12:51,4.2,4.2,3,10.8,27.4,212,47.8,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
3/21/2020,51,32.2,25.2,28.4,38.5,30.6,33.6,2020-03-21T00:44,2020-03-21T12:51,0.6,0.6,3,10.4,25.6,186,51.4,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
3/22/2020,1,32.7,24.5,28.5,38.8,29.8,33.6,2020-03-22T00:43,2020-03-22T12:51,0,0,0,12.3,26.6,216,52.2,0.63,0.66,0.72,7,79.899994,16,Sri Lanka,Colombo
